timestamp,victim_TEC,attacker_TEC,state
1775232745.376111,160,130,target_monitoring
1775232745.4763238,160,130,target_monitoring
1775232745.577299,160,130,target_monitoring
1775232745.67752,160,130,target_monitoring
1775232745.7777326,160,130,target_monitoring
1775232745.881805,160,130,target_monitoring
1775232745.9974387,160,130,target_monitoring
1775232746.0976608,160,130,target_monitoring
1775232746.1978865,160,130,target_monitoring
1775232746.2981133,160,130,target_monitoring
1775232746.3983288,160,130,target_monitoring
1775232746.49855,160,130,target_monitoring
1775232746.6465116,160,130,target_monitoring
1775232746.7522964,160,130,attacker_inference
1775232746.8528514,160,130,attacker_inference
1775232746.9530845,160,130,attacker_inference
1775232747.0534532,160,130,attacker_inference
1775232747.1536877,160,130,attacker_inference
1775232747.2578154,160,130,attacker_inference
1775232747.3714864,160,130,attacker_inference
1775232747.471717,160,130,attacker_inference
1775232747.5719676,160,130,attacker_inference
1775232747.6722004,160,130,attacker_inference
1775232747.7724688,160,130,attacker_inference
1775232747.8726873,160,130,attacker_inference
1775232747.9745696,160,130,attacker_inference
1775232748.0751097,160,130,attacker_inference
1775232748.175329,160,130,attacker_inference
1775232748.275772,160,130,attacker_inference
1775232748.376123,160,130,attacker_inference
1775232748.4793675,160,130,attacker_inference
1775232748.579594,160,130,attacker_inference
1775232748.679816,160,130,attacker_inference
1775232748.7800379,160,130,attacker_inference
1775232748.880585,160,130,attacker_inference
1775232748.9811375,160,130,attacker_inference
1775232749.081346,160,130,attacker_inference
1775232749.185759,160,130,attacker_inference
1775232749.2962875,160,130,attacker_inference
1775232749.3967104,160,130,attacker_inference
1775232749.4970582,160,130,attacker_inference
1775232749.5972848,160,130,attacker_inference
1775232749.6975336,160,130,attacker_inference
1775232749.7994502,160,130,attacker_inference
1775232749.9006884,160,130,attacker_inference
1775232750.0113928,160,130,attacker_inference
1775232750.111634,160,130,attacker_inference
1775232750.2119062,160,130,attacker_inference
1775232750.312501,160,130,attacker_inference
1775232750.4127338,160,130,attacker_inference
1775232750.5149019,160,130,attacker_inference
1775232750.6151474,160,130,attacker_inference
1775232750.7154078,160,130,attacker_inference
1775232750.8157892,160,130,attacker_inference
1775232750.9160058,160,130,attacker_inference
1775232751.0166392,160,130,attacker_inference
1775232751.1171017,160,130,attacker_inference
1775232751.2223797,160,130,attacker_inference
1775232751.3303487,160,130,attacker_inference
1775232751.4359162,160,130,attacker_inference
1775232751.53638,160,130,attacker_inference
1775232751.6366131,160,130,attacker_inference
1775232751.7368555,160,130,attacker_inference
1775232751.8370755,160,130,attacker_inference
1775232751.9396687,160,130,attacker_inference
1775232752.0450654,160,130,attacker_inference
1775232752.2638257,160,130,attacker_inference
1775232752.3694632,160,130,attacker_inference
1775232752.469684,160,130,attacker_inference
1775232752.570107,160,130,attacker_inference
1775232752.6703844,160,130,attacker_inference
1775232752.7756681,160,130,attacker_inference
1775232752.8892736,160,130,attacker_inference
1775232753.0061705,160,130,attacker_inference
1775232753.113971,160,130,attacker_inference
1775232753.2277663,160,130,attacker_inference
1775232753.333426,160,130,attacker_inference
1775232753.4336436,160,130,attacker_inference
1775232753.5342646,160,130,attacker_inference
1775232753.6347928,160,130,attacker_inference
1775232753.7357888,160,130,attacker_inference
1775232753.8412652,160,130,attacker_inference
1775232753.9420316,160,130,attacker_inference
1775232754.0422826,160,130,attacker_inference
1775232754.1427994,160,130,attacker_inference
1775232754.247336,160,130,attacker_inference
1775232754.347587,160,130,attacker_inference
1775232754.447843,160,130,attacker_inference
1775232754.5484428,160,130,attacker_inference
1775232754.648672,160,130,attacker_inference
1775232754.7533176,190,190,pattern_recognition
1775232754.8610096,190,190,pattern_recognition
1775232754.9612656,190,190,pattern_recognition
1775232755.0617952,190,190,pattern_recognition
1775232755.1624627,190,190,pattern_recognition
1775232755.262913,190,190,pattern_recognition
1775232755.363115,190,190,pattern_recognition
1775232755.4660172,190,190,pattern_recognition
1775232755.5718198,190,190,pattern_recognition
1775232755.710869,190,190,pattern_recognition
1775232755.813939,190,190,pattern_recognition
1775232755.919763,190,190,pattern_recognition
1775232756.020032,190,190,pattern_recognition
1775232756.1203063,190,190,pattern_recognition
1775232756.2205496,190,190,pattern_recognition
1775232756.3207738,190,190,pattern_recognition
1775232756.426067,190,190,pattern_recognition
1775232756.528356,190,190,pattern_recognition
1775232756.6285872,190,190,pattern_recognition
1775232756.7291439,190,190,pattern_recognition
1775232756.8293676,190,190,pattern_recognition
1775232756.929919,190,190,pattern_recognition
1775232757.0301237,190,190,pattern_recognition
1775232757.1324348,190,190,pattern_recognition
1775232757.2452083,190,190,pattern_recognition
1775232757.3454208,190,190,pattern_recognition
1775232757.445771,190,190,pattern_recognition
1775232757.5461729,190,190,pattern_recognition
1775232757.6464026,190,190,pattern_recognition
1775232757.7466133,190,190,pattern_recognition
1775232757.8519354,190,190,pattern_recognition
1775232757.9549909,190,190,pattern_recognition
1775232758.0900207,190,190,pattern_recognition
1775232758.190251,190,190,pattern_recognition
1775232758.2904558,190,190,pattern_recognition
1775232758.3909419,190,190,pattern_recognition
1775232758.4911544,190,190,pattern_recognition
1775232758.5917015,190,190,pattern_recognition
1775232758.69193,190,190,victim_identification
1775232758.8208785,190,190,victim_identification
1775232758.9261742,190,190,victim_identification
1775232759.0263915,190,190,victim_identification
1775232759.126698,190,190,victim_identification
1775232759.2275984,190,190,victim_identification
1775232759.330239,190,190,victim_identification
1775232759.4517417,190,190,victim_identification
1775232759.5577195,190,190,victim_identification
1775232759.6579752,190,190,victim_identification
1775232759.7582037,190,190,victim_identification
1775232759.858802,190,190,victim_identification
1775232759.9590604,190,190,victim_identification
1775232760.060477,190,190,victim_identification
1775232760.1891296,190,190,victim_identification
1775232760.2893744,190,190,victim_identification
1775232760.389622,190,190,victim_identification
1775232760.4900892,190,190,victim_identification
1775232760.5904503,190,190,victim_identification
1775232760.690677,190,190,victim_identification
1775232760.79631,190,190,victim_identification
1775232760.89655,190,190,victim_identification
1775232760.9972908,190,190,victim_identification
1775232761.0975206,190,190,victim_identification
1775232761.1979952,190,190,victim_identification
1775232761.2982223,190,190,victim_identification
1775232761.4030483,190,190,victim_identification
1775232761.5032609,190,190,victim_identification
1775232761.6292644,190,190,victim_identification
1775232761.7613425,190,190,victim_identification
1775232761.8615546,190,190,victim_identification
1775232761.9621449,190,190,victim_identification
1775232762.062409,190,190,victim_identification
1775232762.1627996,190,190,victim_identification
1775232762.2681503,190,190,victim_identification
1775232762.3836167,190,190,victim_identification
1775232762.48946,190,190,victim_identification
1775232762.5897586,190,190,victim_identification
1775232762.6900132,190,190,victim_identification
1775232762.7902381,190,190,victim_identification
1775232762.8929915,190,190,victim_identification
1775232763.006352,190,190,victim_identification
1775232763.1066194,190,190,victim_identification
1775232763.2068741,190,190,victim_identification
1775232763.3075092,190,190,victim_identification
1775232763.4080892,190,190,victim_identification
1775232763.5082881,190,190,victim_identification
1775232763.608952,190,190,victim_identification
1775232763.7128103,190,190,victim_identification
1775232763.8130658,190,190,victim_identification
1775232763.9135826,190,190,victim_identification
1775232764.119133,190,190,victim_identification
1775232764.219378,190,190,victim_identification
1775232764.3195858,190,190,victim_identification
1775232764.4198024,190,190,victim_identification
1775232764.520037,190,190,victim_identification
1775232764.6202776,190,190,victim_identification
1775232764.7255614,190,190,victim_identification
1775232764.8306942,190,190,victim_identification
1775232764.930948,190,190,victim_identification
1775232765.0315328,190,190,victim_identification
1775232765.1321375,190,190,victim_identification
1775232765.2328238,190,190,victim_identification
1775232765.333906,190,190,victim_identification
1775232765.439653,190,190,victim_identification
1775232765.5398738,190,190,victim_identification
1775232765.640378,190,190,victim_identification
1775232765.7406054,190,190,victim_identification
1775232765.841157,190,190,victim_identification
1775232765.942557,190,190,victim_identification
1775232766.0431218,190,190,victim_identification
1775232766.1439571,190,190,victim_identification
1775232766.2444036,190,190,victim_identification
1775232766.34484,190,190,victim_identification
1775232766.445503,190,190,victim_identification
1775232766.5457425,190,190,victim_identification
1775232766.6469033,190,190,victim_identification
1775232766.7524676,205,190,target_monitoring
1775232766.8527036,205,190,target_monitoring
1775232766.9532087,205,190,target_monitoring
1775232767.0536773,205,190,target_monitoring
1775232767.154051,205,190,target_monitoring
1775232767.2542555,205,190,target_monitoring
1775232767.3695889,205,190,target_monitoring
1775232767.4700444,205,190,target_monitoring
1775232767.5702627,205,190,target_monitoring
1775232767.6704798,205,190,target_monitoring
1775232767.7709184,205,190,target_monitoring
1775232767.8715956,205,190,target_monitoring
1775232767.9748344,205,190,target_monitoring
1775232768.0750878,205,190,target_monitoring
1775232768.175701,205,190,target_monitoring
1775232768.275926,205,190,target_monitoring
1775232768.3763218,205,190,target_monitoring
1775232768.4765503,205,190,target_monitoring
1775232768.5774484,205,190,target_monitoring
1775232768.6789634,205,190,target_monitoring
1775232768.7900908,205,190,target_monitoring
1775232768.896609,205,190,target_monitoring
1775232768.9970465,205,190,target_monitoring
1775232769.097535,205,190,target_monitoring
1775232769.1977487,205,190,target_monitoring
1775232769.297981,205,190,target_monitoring
1775232769.3982093,205,190,target_monitoring
1775232769.503473,205,190,target_monitoring
1775232769.6066947,205,190,target_monitoring
1775232769.804995,205,190,target_monitoring
1775232769.906043,205,190,target_monitoring
1775232770.0348136,205,190,target_monitoring
1775232770.1495395,205,190,target_monitoring
1775232770.260845,205,190,target_monitoring
1775232770.3757408,205,190,target_monitoring
1775232770.4899316,205,190,target_monitoring
1775232770.6014712,205,190,target_monitoring
1775232770.7018104,223,190,target_monitoring
1775232770.8021994,223,190,target_monitoring
1775232770.9024725,223,190,target_monitoring
1775232771.0073278,223,190,target_monitoring
1775232771.1076398,223,190,target_monitoring
1775232771.2080886,223,190,target_monitoring
1775232771.3083959,223,190,target_monitoring
1775232771.4087303,223,190,target_monitoring
1775232771.5090466,223,190,target_monitoring
1775232771.7199752,223,190,target_monitoring
1775232771.826891,223,190,target_monitoring
1775232771.9275303,223,190,target_monitoring
1775232772.0277967,223,190,target_monitoring
1775232772.1331074,223,190,target_monitoring
1775232772.2333574,223,190,target_monitoring
1775232772.3338337,223,190,target_monitoring
1775232772.4340653,223,190,target_monitoring
1775232772.5342858,223,190,target_monitoring
1775232772.6346033,223,190,target_monitoring
1775232772.7369134,223,190,target_monitoring
1775232772.8372629,223,190,target_monitoring
1775232772.9478521,223,190,target_monitoring
1775232773.0480757,223,190,target_monitoring
1775232773.1487436,223,190,target_monitoring
1775232773.2490044,223,190,target_monitoring
1775232773.3498924,223,190,target_monitoring
1775232773.452168,223,190,target_monitoring
1775232773.5574431,223,190,target_monitoring
1775232773.6631055,223,190,target_monitoring
1775232773.7633245,223,190,target_monitoring
1775232773.8636684,223,190,target_monitoring
1775232773.9639323,223,190,target_monitoring
1775232774.064138,223,190,target_monitoring
1775232774.1704552,223,190,target_monitoring
1775232774.2897656,223,190,target_monitoring
1775232774.3900123,223,190,target_monitoring
1775232774.5012858,223,190,target_monitoring
1775232774.6015093,223,190,target_monitoring
1775232774.7021034,237,190,target_monitoring
1775232774.8023195,237,190,target_monitoring
1775232774.9028492,237,190,target_monitoring
1775232775.0030596,237,190,target_monitoring
1775232775.1047308,237,190,target_monitoring
1775232775.2178626,237,190,target_monitoring
1775232775.3186376,237,190,target_monitoring
1775232775.418897,237,190,target_monitoring
1775232775.519384,237,190,target_monitoring
1775232775.6196966,237,190,target_monitoring
1775232775.7199183,237,190,target_monitoring
1775232775.8203905,237,190,target_monitoring
1775232775.920588,237,190,target_monitoring
1775232776.0281982,237,190,target_monitoring
1775232776.1829047,237,190,target_monitoring
1775232776.2834551,237,190,target_monitoring
1775232776.3895311,237,190,target_monitoring
1775232776.4897656,237,190,target_monitoring
1775232776.5900273,237,190,target_monitoring
1775232776.6902604,237,190,target_monitoring
1775232776.7908244,237,190,target_monitoring
1775232776.8910322,237,190,target_monitoring
1775232776.994921,237,190,target_monitoring
1775232777.1092927,237,190,target_monitoring
1775232777.2153764,237,190,target_monitoring
1775232777.3870456,237,190,target_monitoring
1775232777.4872823,237,190,target_monitoring
1775232777.5882742,237,190,target_monitoring
1775232777.6886158,237,190,target_monitoring
1775232777.7888536,237,190,target_monitoring
1775232777.8891063,237,190,target_monitoring
1775232777.990151,237,190,target_monitoring
1775232778.0954685,237,190,target_monitoring
1775232778.1956835,237,190,target_monitoring
1775232778.295935,237,190,target_monitoring
1775232778.396499,237,190,target_monitoring
1775232778.4967225,237,190,target_monitoring
1775232778.5972958,237,190,target_monitoring
1775232778.7032876,260,190,target_monitoring
1775232778.8125906,260,190,target_monitoring
1775232778.93151,260,190,target_monitoring
1775232779.031741,260,190,target_monitoring
1775232779.1319923,260,190,target_monitoring
1775232779.232233,260,190,target_monitoring
1775232779.332556,260,190,target_monitoring
1775232779.4327652,260,190,target_monitoring
1775232779.5515637,260,190,target_monitoring
1775232779.6627052,260,190,target_monitoring
1775232779.7629504,260,190,target_monitoring
1775232779.8631742,260,190,target_monitoring
1775232779.963397,260,190,target_monitoring
1775232780.0640216,260,190,target_monitoring
1775232780.1644053,260,190,target_monitoring
1775232780.2717607,260,190,target_monitoring
1775232780.3773289,260,190,target_monitoring
1775232780.4775515,260,190,target_monitoring
1775232780.5780332,260,190,target_monitoring
1775232780.6782532,260,190,target_monitoring
1775232780.7784653,260,190,target_monitoring
1775232780.8788972,260,190,target_monitoring
1775232780.9859874,260,190,target_monitoring
1775232781.0863469,260,190,target_monitoring
1775232781.1918266,260,190,target_monitoring
1775232781.2922492,260,190,target_monitoring
1775232781.3930104,260,190,target_monitoring
1775232781.4932165,260,190,target_monitoring
1775232781.5934348,260,190,target_monitoring
1775232781.776684,260,190,target_monitoring
1775232781.887088,260,190,target_monitoring
1775232781.9872792,260,190,target_monitoring
1775232782.0880158,260,190,target_monitoring
1775232782.188237,260,190,target_monitoring
1775232782.2888324,260,190,target_monitoring
1775232782.389076,260,190,target_monitoring
1775232782.4938262,260,190,target_monitoring
1775232782.612334,260,190,target_monitoring
1775232782.712568,260,190,attacker_inference
1775232782.8127916,260,190,attacker_inference
1775232782.9131842,260,190,attacker_inference
1775232783.0152388,260,190,attacker_inference
1775232783.1341388,260,190,attacker_inference
1775232783.2346861,260,190,attacker_inference
1775232783.3407083,260,190,attacker_inference
1775232783.440934,260,190,attacker_inference
1775232783.541148,260,190,attacker_inference
1775232783.6413615,260,190,attacker_inference
1775232783.7415755,260,190,attacker_inference
1775232783.8422832,260,190,attacker_inference
1775232783.947756,260,190,attacker_inference
1775232784.058865,260,190,attacker_inference
1775232784.1594217,260,190,attacker_inference
1775232784.2596223,260,190,attacker_inference
1775232784.3598971,260,190,attacker_inference
1775232784.4601014,260,190,attacker_inference
1775232784.560315,260,190,attacker_inference
1775232784.6605256,260,190,attacker_inference
1775232784.7759132,260,190,attacker_inference
1775232784.881442,260,190,attacker_inference
1775232785.000673,260,190,attacker_inference
1775232785.1012833,260,190,attacker_inference
1775232785.2017667,260,190,attacker_inference
1775232785.3020408,260,190,attacker_inference
1775232785.4025643,260,190,attacker_inference
1775232785.5027711,260,190,attacker_inference
1775232785.6084251,260,190,attacker_inference
1775232785.7139838,260,190,attacker_inference
1775232785.8143847,260,190,attacker_inference
1775232785.914633,260,190,attacker_inference
1775232786.0148864,260,190,attacker_inference
1775232786.11541,260,190,attacker_inference
1775232786.2157001,260,190,attacker_inference
1775232786.3306565,260,190,attacker_inference
1775232786.4310865,260,190,attacker_inference
1775232786.5369961,260,190,attacker_inference
1775232786.6372135,260,190,attacker_inference
1775232786.7377224,260,190,attacker_inference
1775232786.8379745,260,190,attacker_inference
1775232786.938199,260,190,attacker_inference
1775232787.0384045,260,190,attacker_inference
1775232787.144964,260,190,attacker_inference
1775232787.2503743,260,190,attacker_inference
1775232787.395887,260,190,attacker_inference
1775232787.506745,260,190,attacker_inference
1775232787.606998,260,190,attacker_inference
1775232787.7072308,260,190,attacker_inference
1775232787.8074455,260,190,attacker_inference
1775232787.9076655,260,190,attacker_inference
1775232788.0082138,260,190,attacker_inference
1775232788.1128998,260,190,attacker_inference
1775232788.218942,260,190,attacker_inference
1775232788.324254,260,190,attacker_inference
1775232788.4249847,260,190,attacker_inference
1775232788.52542,260,190,attacker_inference
1775232788.6357665,260,190,attacker_inference
1775232788.7425148,260,190,attacker_inference
1775232788.8534935,260,190,attacker_inference
1775232788.953712,260,190,attacker_inference
1775232789.0539198,260,190,attacker_inference
1775232789.1544776,260,190,attacker_inference
1775232789.2789688,260,190,attacker_inference
1775232789.3793154,260,190,attacker_inference
1775232789.4828293,260,190,attacker_inference
1775232789.5885472,260,190,attacker_inference
1775232789.6888022,260,190,attacker_inference
1775232789.789078,260,190,attacker_inference
1775232789.8895972,260,190,attacker_inference
1775232789.9900353,260,190,attacker_inference
1775232790.0907447,260,190,attacker_inference
1775232790.193015,260,190,attacker_inference
1775232790.2952569,260,190,attacker_inference
1775232790.395634,260,190,attacker_inference
1775232790.4958692,260,190,attacker_inference
1775232790.5960681,260,190,attacker_inference
1775232790.6966248,260,250,pattern_recognition
1775232790.796824,260,250,pattern_recognition
1775232790.902194,260,250,pattern_recognition
1775232791.0158243,260,250,pattern_recognition
1775232791.1164699,260,250,pattern_recognition
1775232791.216729,260,250,pattern_recognition
1775232791.3169384,260,250,pattern_recognition
1775232791.4174826,260,250,pattern_recognition
1775232791.5179162,260,250,pattern_recognition
1775232791.6192505,260,250,pattern_recognition
1775232791.7275105,260,250,pattern_recognition
1775232791.8277936,260,250,pattern_recognition
1775232791.928028,260,250,pattern_recognition
1775232792.0282428,260,250,pattern_recognition
1775232792.1287518,260,250,pattern_recognition
1775232792.2294006,260,250,pattern_recognition
1775232792.3315406,260,250,pattern_recognition
1775232792.4318612,260,250,pattern_recognition
1775232792.5320733,260,250,pattern_recognition
1775232792.632294,260,250,pattern_recognition
1775232792.7325141,260,250,pattern_recognition
1775232792.832734,260,250,pattern_recognition
1775232793.0612826,260,250,pattern_recognition
1775232793.161627,260,250,pattern_recognition
1775232793.2618618,260,250,pattern_recognition
1775232793.3621058,260,250,pattern_recognition
1775232793.462343,260,250,pattern_recognition
1775232793.5625749,260,250,pattern_recognition
1775232793.6631508,260,250,pattern_recognition
1775232793.771845,260,250,pattern_recognition
1775232793.8726976,260,250,pattern_recognition
1775232793.973146,260,250,pattern_recognition
1775232794.0734396,260,250,pattern_recognition
1775232794.1736536,260,250,pattern_recognition
1775232794.2750487,260,250,pattern_recognition
